source,provider,raw_sms,transaction_type,amount_rwf,counterpart,description,category,timestamp,is_synthetic
synthetic_mtn_momo,MTN MoMo,You have paid 30000 RWF to Meze Fresh. Transaction ID MM100032. Fee 100 RWF. Your new balance is 67000 RWF.,SENT,30000,Meze Fresh,Paid 30000 to Meze Fresh,Food & Dining,2026-04-07,True
synthetic_mtn_momo,MTN MoMo,You have paid 30000 RWF to Modern Market Kigali. Transaction ID MM100670. Fee 100 RWF. Your new balance is 33500 RWF.,SENT,30000,Modern Market Kigali,Paid 30000 to Modern Market Kigali,Groceries,2026-04-02,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 1200 to Bourbon Coffee Kigali completed successfully. Ref MM100067. Balance: RWF 157500.,SENT,1200,Bourbon Coffee Kigali,Paid 1200 to Bourbon Coffee Kigali,Food & Dining,2026-03-24,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 15000 RWF to Kigali Arena event on 2026-02-01. Tx MM101809. Balance 7500 RWF.,SENT,15000,Kigali Arena event,Paid 15000 to Kigali Arena event,Entertainment,2026-02-01,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 1000 paid to Remera taxi park. Transaction MM100430. Remaining balance RWF 157500.,SENT,1000,Remera taxi park,Paid 1000 to Remera taxi park,Transport,2026-03-28,True
synthetic_mtn_momo,MTN MoMo,You have sent 1500 RWF to hospital bill. TxId MM101738. Your new balance is 200500 RWF.,SENT,1500,hospital bill,Paid 1500 to hospital bill,Health,2026-04-24,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 15000 RWF to student contribution on 2026-04-22. Tx MM101307. Balance 110500 RWF.,SENT,15000,student contribution,Paid 15000 to student contribution,Education,2026-04-22,True
synthetic_mtn_momo,MTN MoMo,You have sent 2000 RWF to Jean Claude. TxId MM102325. Your new balance is 167500 RWF.,SENT,2000,Jean Claude,Paid 2000 to Jean Claude,Personal Transfer,2026-02-27,True
synthetic_mtn_momo,MTN MoMo,You have sent 1200 RWF to cinema ticket. TxId MM101814. Your new balance is 122500 RWF.,SENT,1200,cinema ticket,Paid 1200 to cinema ticket,Entertainment,2026-01-04,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 1200 RWF to Rwanda Biomedical Centre on 2026-06-09. Tx MM101702. Balance 189500 RWF.,SENT,1200,Rwanda Biomedical Centre,Paid 1200 to Rwanda Biomedical Centre,Health,2026-06-09,True
synthetic_mtn_momo,MTN MoMo,Your MoMo account has been credited with RWF 100000 from friend refund. Ref MM200133. Balance 54000 RWF.,RECEIVED,100000,friend refund,Received 100000 from friend refund,Peer Transfer Received,2026-06-06,True
synthetic_mtn_momo,MTN MoMo,You have paid 2000 RWF to savings contribution. Transaction ID MM102012. Fee 100 RWF. Your new balance is 229000 RWF.,SENT,2000,savings contribution,Paid 2000 to savings contribution,Savings & Investments,2026-01-06,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 15000 to bank savings transfer completed successfully. Ref MM102103. Balance: RWF 171500.,SENT,15000,bank savings transfer,Paid 15000 to bank savings transfer,Savings & Investments,2026-02-01,True
synthetic_mtn_momo,MTN MoMo,You have sent 30000 RWF to family support. TxId MM102387. Your new balance is 28000 RWF.,SENT,30000,family support,Paid 30000 to family support,Personal Transfer,2026-03-13,True
synthetic_mtn_momo,MTN MoMo,You have paid 1000 RWF to family support. Transaction ID MM102233. Fee 20 RWF. Your new balance is 195000 RWF.,SENT,1000,family support,Paid 1000 to family support,Personal Transfer,2026-06-27,True
synthetic_mtn_momo,MTN MoMo,You have sent 5000 RWF to Nyabugogo market. TxId MM100847. Your new balance is 171000 RWF.,SENT,5000,Nyabugogo market,Paid 5000 to Nyabugogo market,Groceries,2026-03-14,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 3000 RWF to bank savings transfer on 2026-05-21. Tx MM102002. Balance 149500 RWF.,SENT,3000,bank savings transfer,Paid 3000 to bank savings transfer,Savings & Investments,2026-05-21,True
synthetic_mtn_momo,MTN MoMo,Your MoMo account has been credited with RWF 150000 from allowance. Ref MM200086. Balance 296000 RWF.,RECEIVED,150000,allowance,Received 150000 from allowance,Income Received,2026-02-11,True
synthetic_mtn_momo,MTN MoMo,You have paid 700 RWF to student contribution. Transaction ID MM101340. Fee 0 RWF. Your new balance is 134500 RWF.,SENT,700,student contribution,Paid 700 to student contribution,Education,2026-02-21,True
synthetic_mtn_momo,MTN MoMo,You have received 20000 RWF from family support. Transaction ID MM200115. Your new balance is 334000 RWF.,RECEIVED,20000,family support,Received 20000 from family support,Peer Transfer Received,2026-04-04,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 15000 received from part-time work. Tx MM200003. Balance RWF 224000.,RECEIVED,15000,part-time work,Received 15000 from part-time work,Income Received,2026-03-01,True
synthetic_mtn_momo,MTN MoMo,You have paid 700 RWF to SACCO deposit. Transaction ID MM102001. Fee 20 RWF. Your new balance is 173000 RWF.,SENT,700,SACCO deposit,Paid 700 to SACCO deposit,Savings & Investments,2026-04-25,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 15000 paid to cooperative contribution. Transaction MM102031. Remaining balance RWF 192000.,SENT,15000,cooperative contribution,Paid 15000 to cooperative contribution,Savings & Investments,2026-05-05,True
synthetic_mtn_momo,MTN MoMo,You have paid 1200 RWF to Legacy Clinic. Transaction ID MM101710. Fee 100 RWF. Your new balance is 101500 RWF.,SENT,1200,Legacy Clinic,Paid 1200 to Legacy Clinic,Health,2026-01-04,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 5000 paid to King Faisal pharmacy. Transaction MM101601. Remaining balance RWF 122000.,SENT,5000,King Faisal pharmacy,Paid 5000 to King Faisal pharmacy,Health,2026-05-05,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 1000 RWF to Kigali Serena restaurant on 2026-03-03. Tx MM100030. Balance 236500 RWF.,SENT,1000,Kigali Serena restaurant,Paid 1000 to Kigali Serena restaurant,Food & Dining,2026-03-03,True
synthetic_mtn_momo,MTN MoMo,You have sent 1500 RWF to sports club fee. TxId MM101898. Your new balance is 249000 RWF.,SENT,1500,sports club fee,Paid 1500 to sports club fee,Entertainment,2026-06-09,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 10000 received from part-time work. Tx MM200327. Balance RWF 291000.,RECEIVED,10000,part-time work,Received 10000 from part-time work,Income Received,2026-03-03,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 2000 paid to Kigali Jazz Festival. Transaction MM101779. Remaining balance RWF 26000.,SENT,2000,Kigali Jazz Festival,Paid 2000 to Kigali Jazz Festival,Entertainment,2026-01-09,True
synthetic_mtn_momo,MTN MoMo,You have paid 2000 RWF to music event. Transaction ID MM101862. Fee 50 RWF. Your new balance is 180500 RWF.,SENT,2000,music event,Paid 2000 to music event,Entertainment,2026-05-21,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 5000 to Aline Mukamana completed successfully. Ref MM102167. Balance: RWF 96000.,SENT,5000,Aline Mukamana,Paid 5000 to Aline Mukamana,Personal Transfer,2026-01-15,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 20000 to nyama choma stall completed successfully. Ref MM100239. Balance: RWF 120500.,SENT,20000,nyama choma stall,Paid 20000 to nyama choma stall,Food & Dining,2026-01-12,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 10000 to sent to mother completed successfully. Ref MM102187. Balance: RWF 26000.,SENT,10000,sent to mother,Paid 10000 to sent to mother,Personal Transfer,2026-06-17,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 12000 to Patrick Ishimwe completed successfully. Ref MM102314. Balance: RWF 120500.,SENT,12000,Patrick Ishimwe,Paid 12000 to Patrick Ishimwe,Personal Transfer,2026-04-20,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 8000 RWF to moto Remera Gikondo on 2026-06-03. Tx MM100296. Balance 175500 RWF.,SENT,8000,moto Remera Gikondo,Paid 8000 to moto Remera Gikondo,Transport,2026-06-03,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 12000 to bank savings transfer completed successfully. Ref MM102148. Balance: RWF 37500.,SENT,12000,bank savings transfer,Paid 12000 to bank savings transfer,Savings & Investments,2026-02-13,True
synthetic_mtn_momo,MTN MoMo,You have paid 700 RWF to Kigali Jazz Festival. Transaction ID MM101909. Fee 100 RWF. Your new balance is 198000 RWF.,SENT,700,Kigali Jazz Festival,Paid 700 to Kigali Jazz Festival,Entertainment,2026-02-13,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 700 RWF to Kigali Arena event on 2026-02-03. Tx MM101871. Balance 152000 RWF.,SENT,700,Kigali Arena event,Paid 700 to Kigali Arena event,Entertainment,2026-02-03,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 1000 RWF to Yego Moto on 2026-06-22. Tx MM100393. Balance 53000 RWF.,SENT,1000,Yego Moto,Paid 1000 to Yego Moto,Transport,2026-06-22,True
synthetic_mtn_momo,MTN MoMo,You have sent 8000 RWF to ALU course materials. TxId MM101173. Your new balance is 240500 RWF.,SENT,8000,ALU course materials,Paid 8000 to ALU course materials,Education,2026-01-07,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 2500 to Patrick Ishimwe completed successfully. Ref MM102282. Balance: RWF 56500.,SENT,2500,Patrick Ishimwe,Paid 2500 to Patrick Ishimwe,Personal Transfer,2026-02-14,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 10000 paid to group savings April. Transaction MM101997. Remaining balance RWF 90500.,SENT,10000,group savings April,Paid 10000 to group savings April,Savings & Investments,2026-06-12,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 5000 to Meze Fresh completed successfully. Ref MM100073. Balance: RWF 108500.,SENT,5000,Meze Fresh,Paid 5000 to Meze Fresh,Food & Dining,2026-01-10,True
synthetic_mtn_momo,MTN MoMo,You have received 80000 RWF from allowance. Transaction ID MM200146. Your new balance is 250000 RWF.,RECEIVED,80000,allowance,Received 80000 from allowance,Income Received,2026-05-27,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 10000 received from friend refund. Tx MM200334. Balance RWF 226000.,RECEIVED,10000,friend refund,Received 10000 from friend refund,Peer Transfer Received,2026-01-10,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 50000 paid to friend transfer. Transaction MM102487. Remaining balance RWF 54000.,SENT,50000,friend transfer,Paid 50000 to friend transfer,Personal Transfer,2026-02-23,True
synthetic_mtn_momo,MTN MoMo,You have sent 3000 RWF to Canaberra Restaurant. TxId MM100063. Your new balance is 56000 RWF.,SENT,3000,Canaberra Restaurant,Paid 3000 to Canaberra Restaurant,Food & Dining,2026-03-10,True
synthetic_mtn_momo,MTN MoMo,You have sent 1500 RWF to MTN data bundle. TxId MM101088. Your new balance is 30500 RWF.,SENT,1500,MTN data bundle,Paid 1500 to MTN data bundle,Communication,2026-04-25,True
synthetic_mtn_momo,MTN MoMo,You have received 150000 RWF from allowance. Transaction ID MM200021. Your new balance is 68000 RWF.,RECEIVED,150000,allowance,Received 150000 from allowance,Income Received,2026-04-25,True
synthetic_mtn_momo,MTN MoMo,You have sent 30000 RWF to student contribution. TxId MM101286. Your new balance is 122000 RWF.,SENT,30000,student contribution,Paid 30000 to student contribution,Education,2026-01-28,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 1000 to Bourbon Coffee Kigali completed successfully. Ref MM100045. Balance: RWF 112000.,SENT,1000,Bourbon Coffee Kigali,Paid 1000 to Bourbon Coffee Kigali,Food & Dining,2026-05-17,True
synthetic_mtn_momo,MTN MoMo,You have sent 15000 RWF to house maintenance. TxId MM101364. Your new balance is 25500 RWF.,SENT,15000,house maintenance,Paid 15000 to house maintenance,Utilities,2026-01-14,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 1200 RWF to rent payment on 2026-04-10. Tx MM101359. Balance 17000 RWF.,SENT,1200,rent payment,Paid 1200 to rent payment,Utilities,2026-04-10,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 2000 paid to Move Kigali. Transaction MM100439. Remaining balance RWF 106500.,SENT,2000,Move Kigali,Paid 2000 to Move Kigali,Transport,2026-03-24,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 500 paid to MTN momo airtime. Transaction MM101117. Remaining balance RWF 121000.,SENT,500,MTN momo airtime,Paid 500 to MTN momo airtime,Communication,2026-02-28,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 30000 to MTN 4G pack completed successfully. Ref MM101005. Balance: RWF 123000.,SENT,30000,MTN 4G pack,Paid 30000 to MTN 4G pack,Communication,2026-03-25,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 15000 paid to Chez Lando. Transaction MM100080. Remaining balance RWF 61000.,SENT,15000,Chez Lando,Paid 15000 to Chez Lando,Food & Dining,2026-06-17,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 30000 paid to Kigali Jazz Festival. Transaction MM101894. Remaining balance RWF 78500.,SENT,30000,Kigali Jazz Festival,Paid 30000 to Kigali Jazz Festival,Entertainment,2026-03-01,True
synthetic_mtn_momo,MTN MoMo,You have sent 1200 RWF to movie night. TxId MM101775. Your new balance is 76000 RWF.,SENT,1200,movie night,Paid 1200 to movie night,Entertainment,2026-01-18,True
synthetic_mtn_momo,MTN MoMo,You have sent 8000 RWF to sent to brother. TxId MM102499. Your new balance is 144500 RWF.,SENT,8000,sent to brother,Paid 8000 to sent to brother,Personal Transfer,2026-02-19,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 20000 to MTN momo airtime completed successfully. Ref MM101017. Balance: RWF 55000.,SENT,20000,MTN momo airtime,Paid 20000 to MTN momo airtime,Communication,2026-06-11,True
synthetic_mtn_momo,MTN MoMo,You have paid 12000 RWF to internet subscription. Transaction ID MM101506. Fee 100 RWF. Your new balance is 92500 RWF.,SENT,12000,internet subscription,Paid 12000 to internet subscription,Utilities,2026-02-13,True
synthetic_mtn_momo,MTN MoMo,You have sent 20000 RWF to sent to brother. TxId MM102367. Your new balance is 111000 RWF.,SENT,20000,sent to brother,Paid 20000 to sent to brother,Personal Transfer,2026-05-19,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 30000 paid to Kigali Taxi. Transaction MM100402. Remaining balance RWF 145500.,SENT,30000,Kigali Taxi,Paid 30000 to Kigali Taxi,Transport,2026-03-25,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 30000 paid to saving wallet. Transaction MM102073. Remaining balance RWF 138500.,SENT,30000,saving wallet,Paid 30000 to saving wallet,Savings & Investments,2026-02-02,True
synthetic_mtn_momo,MTN MoMo,You have paid 50000 RWF to Aline Mukamana. Transaction ID MM102225. Fee 20 RWF. Your new balance is 128000 RWF.,SENT,50000,Aline Mukamana,Paid 50000 to Aline Mukamana,Personal Transfer,2026-04-13,True
synthetic_mtn_momo,MTN MoMo,You have sent 50000 RWF to Move Kigali. TxId MM100298. Your new balance is 62000 RWF.,SENT,50000,Move Kigali,Paid 50000 to Move Kigali,Transport,2026-02-26,True
synthetic_mtn_momo,MTN MoMo,You have received 150000 RWF from allowance. Transaction ID MM200155. Your new balance is 284000 RWF.,RECEIVED,150000,allowance,Received 150000 from allowance,Income Received,2026-05-21,True
synthetic_mtn_momo,MTN MoMo,You have sent 5000 RWF to Liquid Telecom internet. TxId MM101502. Your new balance is 175500 RWF.,SENT,5000,Liquid Telecom internet,Paid 5000 to Liquid Telecom internet,Utilities,2026-06-24,True
synthetic_mtn_momo,MTN MoMo,You have sent 12000 RWF to Question Coffee. TxId MM100102. Your new balance is 246000 RWF.,SENT,12000,Question Coffee,Paid 12000 to Question Coffee,Food & Dining,2026-01-19,True
synthetic_mtn_momo,MTN MoMo,You have sent 12000 RWF to Kigali Taxi. TxId MM100420. Your new balance is 178000 RWF.,SENT,12000,Kigali Taxi,Paid 12000 to Kigali Taxi,Transport,2026-03-13,True
synthetic_mtn_momo,MTN MoMo,You have paid 1000 RWF to MTN data bundle. Transaction ID MM101055. Fee 100 RWF. Your new balance is 8000 RWF.,SENT,1000,MTN data bundle,Paid 1000 to MTN data bundle,Communication,2026-01-17,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 8000 to Remera taxi park completed successfully. Ref MM100387. Balance: RWF 183000.,SENT,8000,Remera taxi park,Paid 8000 to Remera taxi park,Transport,2026-04-05,True
synthetic_mtn_momo,MTN MoMo,You have paid 500 RWF to Inzozi Nziza. Transaction ID MM100196. Fee 20 RWF. Your new balance is 96500 RWF.,SENT,500,Inzozi Nziza,Paid 500 to Inzozi Nziza,Food & Dining,2026-05-11,True
synthetic_mtn_momo,MTN MoMo,You have paid 2500 RWF to Sawa Citi supermarket. Transaction ID MM100744. Fee 0 RWF. Your new balance is 72000 RWF.,SENT,2500,Sawa Citi supermarket,Paid 2500 to Sawa Citi supermarket,Groceries,2026-06-03,True
synthetic_mtn_momo,MTN MoMo,You have received 15000 RWF from friend refund. Transaction ID MM200268. Your new balance is 349000 RWF.,RECEIVED,15000,friend refund,Received 15000 from friend refund,Peer Transfer Received,2026-06-17,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 500 RWF to music event on 2026-02-03. Tx MM101784. Balance 148500 RWF.,SENT,500,music event,Paid 500 to music event,Entertainment,2026-02-03,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 2000 to Ndoli supermarket completed successfully. Ref MM100845. Balance: RWF 188000.,SENT,2000,Ndoli supermarket,Paid 2000 to Ndoli supermarket,Groceries,2026-04-08,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 700 RWF to MTN 4G pack on 2026-01-15. Tx MM100986. Balance 204000 RWF.,SENT,700,MTN 4G pack,Paid 700 to MTN 4G pack,Communication,2026-01-15,True
synthetic_mtn_momo,MTN MoMo,You have sent 12000 RWF to MTN airtime topup. TxId MM100926. Your new balance is 138000 RWF.,SENT,12000,MTN airtime topup,Paid 12000 to MTN airtime topup,Communication,2026-06-22,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 2000 paid to Modern Market Kigali. Transaction MM100729. Remaining balance RWF 141500.,SENT,2000,Modern Market Kigali,Paid 2000 to Modern Market Kigali,Groceries,2026-02-24,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 1200 RWF to Question Coffee on 2026-02-19. Tx MM100044. Balance 246000 RWF.,SENT,1200,Question Coffee,Paid 1200 to Question Coffee,Food & Dining,2026-02-19,True
synthetic_mtn_momo,MTN MoMo,Your MoMo account has been credited with RWF 200000 from allowance. Ref MM200027. Balance 294000 RWF.,RECEIVED,200000,allowance,Received 200000 from allowance,Income Received,2026-02-27,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 20000 RWF to Remera taxi park on 2026-03-27. Tx MM100324. Balance 200500 RWF.,SENT,20000,Remera taxi park,Paid 20000 to Remera taxi park,Transport,2026-03-27,True
synthetic_mtn_momo,MTN MoMo,You have paid 2500 RWF to pharmacy Kigali. Transaction ID MM101596. Fee 20 RWF. Your new balance is 222000 RWF.,SENT,2500,pharmacy Kigali,Paid 2500 to pharmacy Kigali,Health,2026-06-24,True
synthetic_mtn_momo,MTN MoMo,You have paid 1200 RWF to internet subscription. Transaction ID MM101565. Fee 20 RWF. Your new balance is 227000 RWF.,SENT,1200,internet subscription,Paid 1200 to internet subscription,Utilities,2026-01-10,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 10000 paid to fuel station SP. Transaction MM100322. Remaining balance RWF 200500.,SENT,10000,fuel station SP,Paid 10000 to fuel station SP,Transport,2026-03-02,True
